"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Alphonse Areola","https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629","18/19","Back injury",2018-12-20,2019-01-04,"15 days","1","Paris Saint-Germain"
"Alphonse Areola","https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629","18/19","Back injury",2018-12-20,2019-01-04,"15 days","1","Villarreal CF"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","23/24","Back problems",2024-02-10,2024-02-14,"4 days","1","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","23/24","Back problems",2023-10-31,2023-11-03,"3 days","1","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","23/24","Back problems",2023-10-18,2023-10-27,"9 days","2","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","22/23","cold",2023-01-24,2023-01-27,"3 days","1","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","21/22","Wrist injury",2022-04-14,2022-04-21,"7 days","2","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","21/22","Corona virus",2022-01-13,2022-01-20,"7 days","1","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","19/20","Quarantine",2020-03-19,2020-04-02,"14 days",NA,"Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","19/20","Shoulder injury",2019-09-30,2020-01-02,"94 days","21","Germany"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","18/19","muscular problems",2018-10-18,2018-10-25,"7 days","2","Eintracht Frankfurt"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","18/19","muscular problems",2018-10-08,2018-10-18,"10 days","2","Germany"
"Kevin Trapp","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","17/18","infection",2017-11-06,2017-11-09,"3 days",NA,"Paris Saint-Germain"
"Rémy Descamps","https://www.transfermarkt.com/remy-descamps/profil/spieler/282028","18/19","Finger injury",2018-10-13,2018-11-29,"47 days","6","Clermont Foot 63"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","22/23","Calf injury",2023-06-01,2023-06-11,"10 days","1","Parma Calcio 1913"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","22/23","unknown injury",2023-05-12,2023-05-16,"4 days","1","Parma Calcio 1913"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","22/23","unknown injury",2023-01-20,2023-02-04,"15 days","2","Parma Calcio 1913"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","22/23","Hamstring injury",2022-10-03,2023-01-09,"98 days","14","Parma Calcio 1913"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","21/22","Corona virus",2022-01-04,2022-01-13,"9 days",NA,"Juventus FC"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","20/21","Lumbago",2021-03-13,2021-03-21,"8 days","2","Juventus FC"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","20/21","Calf problems",2020-11-24,2020-12-07,"13 days","4","Juventus FC"
"Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","17/18","Hamstring injury",2017-12-05,2018-01-26,"52 days","9","Juventus FC"
"Sébastien Cibois","https://www.transfermarkt.com/sebastien-cibois/profil/spieler/395251","23/24","Injury to abdominal muscles",2024-04-08,NA,"29 days","5","Rodez AF"
"Sébastien Cibois","https://www.transfermarkt.com/sebastien-cibois/profil/spieler/395251","22/23","Shoulder injury",2023-02-19,2023-04-23,"63 days","9","Rodez AF"
"Sébastien Cibois","https://www.transfermarkt.com/sebastien-cibois/profil/spieler/395251","21/22","Achilles tendon rupture",2021-07-01,2021-12-15,"167 days","18","Stade Brestois 29"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","23/24","Achilles tendon contusion",2024-02-18,2024-04-04,"46 days","8","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","23/24","Hamstring injury",2023-11-23,2023-12-03,"10 days","3","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","23/24","Adductor pain",2023-10-28,2023-11-01,"4 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","22/23","Dead leg",2023-02-15,2023-02-22,"7 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","22/23","Rest",2022-11-12,2022-11-14,"2 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","21/22","Fitness",2021-07-12,2021-08-16,"35 days","3","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Adductor pain",2021-04-08,2021-04-25,"17 days","5","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Adductor pain",2021-01-23,2021-02-05,"13 days","2","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Hip problems",2020-12-10,2020-12-17,"7 days","2","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Adductor pain",2020-11-25,2020-12-01,"6 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Adductor pain",2020-10-14,2020-10-18,"4 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","20/21","Corona virus",2020-09-02,2020-09-16,"14 days","3","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","19/20","Hamstring strain",2020-01-23,2020-02-13,"21 days","6","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","19/20","Groin problems",2020-01-13,2020-01-20,"7 days","2","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","18/19","Ill",2019-04-05,2019-04-18,"13 days","3","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Muscle injury",2018-02-26,2018-03-05,"7 days","2","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Rest",2017-11-27,2017-11-30,"3 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Rest",2017-11-02,2017-11-09,"7 days","1","Paris Saint-Germain"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Muscle injury",2018-02-26,2018-03-05,"7 days","2","AS Roma"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Rest",2017-11-27,2017-11-30,"3 days","1","Brazil"
"Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/181767","17/18","Rest",2017-11-02,2017-11-09,"7 days","1","AS Roma"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","22/23","Ill",2023-03-03,2023-03-04,"1 days","1","West Ham United"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Adductor pain",2021-03-20,2021-03-30,"10 days","3","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Corona virus",2021-01-08,2021-01-19,"11 days","3","Germany"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","surgery",2020-11-09,2020-11-29,"20 days","6","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Adductor pain",2020-09-14,2020-10-25,"41 days","10","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Knock",2020-07-24,2020-07-30,"6 days","1","Germany"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","19/20","Foot injury",2019-08-12,2019-12-08,"118 days","26","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","18/19","Knock",2019-04-22,2019-05-13,"21 days","4","Germany"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","17/18","Eye injury",2018-03-12,2018-03-29,"17 days","5","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","17/18","influenza",2018-03-01,2018-03-05,"4 days","1","Paris Saint-Germain"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","17/18","Shoulder injury",2017-11-27,2017-11-30,"3 days",NA,"Germany"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","22/23","Ill",2023-03-03,2023-03-04,"1 days","1","Germany"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Adductor pain",2021-03-20,2021-03-30,"10 days","3","FC Schalke 04"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Corona virus",2021-01-08,2021-01-19,"11 days","3","FC Schalke 04 U19"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","surgery",2020-11-09,2020-11-29,"20 days","6","Germany U20"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Adductor pain",2020-09-14,2020-10-25,"41 days","10","FC Schalke 04 U17"
"Thilo Kehrer","https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","20/21","Knock",2020-07-24,2020-07-30,"6 days","1","Germany"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Achilles tendon rupture",2023-02-26,NA,"436 days","64","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Achilles tendon problems",2022-11-14,2023-02-09,"87 days","10","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Achilles tendon problems",2022-11-01,2022-11-07,"6 days","2","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Hamstring injury",2022-09-12,2022-10-24,"42 days","8","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Calf injury",2022-08-30,2022-09-01,"2 days","1","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","21/22","Thigh problems",2021-11-04,2021-11-15,"11 days","1","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","20/21","Rest",2021-01-21,2021-01-25,"4 days","1","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","20/21","Muscle injury",2020-12-21,2021-01-14,"24 days","4","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","20/21","Hairline crack in foot",2020-11-05,2020-11-09,"4 days","1","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","19/20","Thigh problems",2020-02-10,2020-02-17,"7 days","2","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","19/20","Hamstring injury",2019-12-05,2020-01-13,"39 days","8","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","19/20","Fitness",2019-08-12,2019-08-22,"10 days","1","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","18/19","Pubalgia",2019-05-23,2019-08-12,"81 days","6","Paris Saint-Germain"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","18/19","Hamstring injury",2019-05-20,2019-07-01,"42 days","4","France"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Achilles tendon rupture",2023-02-26,NA,"436 days","64","France"
"Presnel Kimpembe","https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041","22/23","Achilles tendon problems",2022-11-14,2023-02-09,"87 days","10","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","23/24","unknown injury",2024-05-01,2024-05-05,"4 days","2","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","23/24","unknown injury",2024-02-13,2024-03-01,"17 days","3","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","22/23","Ligament injury",2023-02-27,2023-04-10,"42 days","7","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","22/23","Knee injury",2023-02-26,2023-04-10,"43 days","8","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","21/22","Corona virus",2022-01-05,2022-01-11,"6 days","2","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","21/22","Knee problems",2021-12-26,2021-12-31,"5 days","2","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","20/21","Thigh problems",2021-02-05,2021-03-07,"30 days","7","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","20/21","Knock",2020-09-10,2020-09-22,"12 days","2","Chelsea FC"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","19/20","Hamstring strain",2020-02-24,2020-03-15,"20 days","3","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","19/20","Groin injury",2020-01-27,2020-02-10,"14 days","4","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","19/20","Ill",2019-10-30,2019-11-03,"4 days","1","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","19/20","Rest",2019-09-24,2019-09-26,"2 days","1","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","18/19","Meniscus injury",2019-04-15,2019-06-04,"50 days","8","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","18/19","Adductor pain",2018-10-18,2018-10-30,"12 days","3","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","17/18","Muscle injury",2017-10-05,2017-10-19,"14 days","3","Paris Saint-Germain"
"Thiago Silva","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","23/24","unknown injury",2024-05-01,2024-05-05,"4 days","2","Brazil"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","23/24","Hip problems",2024-04-12,NA,"25 days","4","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","23/24","Knee problems",2023-11-24,2023-12-04,"10 days","2","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","23/24","Patellar tendon problems",2023-09-17,2023-10-30,"43 days","5","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","22/23","Ill",2023-04-20,2023-04-23,"3 days","1","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","22/23","Hip problems",2023-03-10,2023-03-22,"12 days","2","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","22/23","Ill",2022-11-10,2022-11-16,"6 days","1","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","22/23","Muscle injury",2022-08-11,2022-09-08,"28 days","4","TSG 1899 Hoffenheim"
"Stanley Nsoki","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","18/19","Adductor pain",2019-02-21,2019-03-11,"18 days","4","Paris Saint-Germain"
"Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","21/22","Thigh problems",2021-09-24,2021-12-31,"98 days","30","Nottingham Forest"
"Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","21/22","Groin injury",2021-08-09,2021-09-11,"33 days","12","France U16"
"Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","21/22","Thigh problems",2021-09-24,2021-12-31,"98 days","30","Nottingham Forest"
"Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","21/22","Groin injury",2021-08-09,2021-09-11,"33 days","12","France U19"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","22/23","Collateral ligament tear",2023-02-27,2023-06-30,"123 days",NA,"Fulham FC"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","22/23","Knock",2022-10-08,2022-11-02,"25 days","5","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","21/22","Ill",2021-10-02,2021-10-14,"12 days","1","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","21/22","Adductor pain",2021-08-19,2021-09-16,"28 days","4","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","20/21","ankle sprain",2021-05-11,2021-06-10,"30 days","4","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","20/21","Calf injury",2021-03-29,2021-04-15,"17 days","4","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","20/21","Groin strain",2020-12-21,2021-01-07,"17 days","2","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","20/21","Thigh problems",2020-08-01,2020-08-21,"20 days","2","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","19/20","Rest",2020-02-14,2020-02-16,"2 days","1","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","19/20","unknown injury",2019-11-20,2019-12-01,"11 days","2","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","19/20","Ill",2019-08-16,2019-08-29,"13 days","2","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","18/19","Fitness",2018-11-08,2018-11-23,"15 days","3","France"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","18/19","Herniated disc",2018-08-10,2018-11-07,"89 days","20","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","18/19","Back injury",2018-07-11,2018-07-30,"19 days","1","France"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","17/18","Knock",2018-04-16,2018-04-20,"4 days","1","France"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","22/23","Collateral ligament tear",2023-02-27,2023-06-30,"123 days",NA,"Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","17/18","Thigh problems",2018-02-08,2018-02-16,"8 days","2","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","17/18","Knee injury",2017-10-05,2017-10-16,"11 days","3","Paris Saint-Germain"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","17/18","Thigh problems",2018-02-08,2018-02-16,"8 days","2","AS Monaco"
"Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","17/18","Knee injury",2017-10-05,2017-10-16,"11 days","3","AS Monaco"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","23/24","Inflammation of pubic bone",2023-11-02,2024-03-25,"144 days","30","SL Benfica"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","21/22","Calf injury",2023-03-10,2023-04-05,"26 days","3","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","22/23","muscular problems",2022-12-27,2022-12-29,"2 days","1","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","21/22","Corona virus",2022-01-02,2022-01-15,"13 days","3","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","21/22","Adductor pain",2021-09-02,2021-09-13,"11 days","1","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","20/21","Cruciate ligament tear",2020-09-16,2021-08-29,"347 days","60","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","19/20","Calf problems",2020-07-12,2020-07-26,"14 days","1","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","19/20","Calf problems",2020-01-13,2020-02-10,"28 days","8","Paris Saint-Germain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","17/18","muscular problems",2018-05-01,2018-05-17,"16 days","3","Bayern Munich"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","17/18","Ankle problems",2018-03-29,2018-04-02,"4 days","1","Bayern Munich"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","17/18","muscular problems",2017-11-27,2017-12-14,"17 days","4","Bayern Munich"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","17/18","Fitness",2017-10-19,2017-11-16,"28 days","7","Bayern Munich"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","17/18","Syndesmotic ligament tear",2017-07-24,2017-10-19,"87 days","17","Spain"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","23/24","Inflammation of pubic bone",2023-11-02,2024-03-25,"144 days","30","Bayern Munich"
"Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","21/22","Calf injury",2023-03-10,2023-04-05,"26 days","3","Bayern Munich"
"Arthur Zagré","https://www.transfermarkt.com/arthur-zagre/profil/spieler/536477","23/24","unknown injury",2024-03-13,2024-04-11,"29 days","4","Excelsior Rotterdam"
"Arthur Zagré","https://www.transfermarkt.com/arthur-zagre/profil/spieler/536477","22/23","Ankle injury",2022-06-27,2022-08-22,"56 days","8","FC Utrecht"
"Arthur Zagré","https://www.transfermarkt.com/arthur-zagre/profil/spieler/536477","21/22","unknown injury",2022-02-04,2022-03-16,"40 days","6","France U19"
"Arthur Zagré","https://www.transfermarkt.com/arthur-zagre/profil/spieler/536477","21/22","unknown injury",2021-07-17,2021-08-25,"39 days","2","FC Utrecht"
"Arthur Zagré","https://www.transfermarkt.com/arthur-zagre/profil/spieler/536477","23/24","unknown injury",2024-03-13,2024-04-11,"29 days","4","FC Utrecht"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","23/24","Muscle injury",2023-07-31,2023-10-27,"88 days","16","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","22/23","Muscle injury",2023-04-16,2023-05-29,"43 days","6","Belgium"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","22/23","Back problems",2023-03-29,2023-04-06,"8 days","2","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","22/23","Torn muscle fiber",2023-01-12,2023-02-09,"28 days","5","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","22/23","Broken cheekbone",2022-10-20,2022-11-17,"28 days","7","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","22/23","Groin problems",2022-10-13,2022-10-13,"0 days",NA,"Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","Tendon rupture",2022-02-24,2022-05-12,"77 days","13","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","minor knock",2022-02-10,2022-02-21,"11 days","3","Belgium"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","muscular problems",2022-01-20,2022-01-31,"11 days","1","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","Knock",2021-10-21,2021-10-25,"4 days","1","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","muscular problems",2021-09-02,2021-09-09,"7 days","2","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","21/22","Corona virus",2021-08-02,2021-08-19,"17 days","3","Belgium"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","20/21","Inflammation in the knee",2021-01-28,2021-02-15,"18 days","4","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","20/21","Torn muscle fiber",2020-11-30,2020-12-17,"17 days","5","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","19/20","Rest",2020-02-13,2020-02-17,"4 days","1","Borussia Dortmund"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","23/24","Muscle injury",2023-07-31,2023-10-27,"88 days","16","Paris Saint-Germain"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","19/20","Back problems",2020-01-13,2020-01-20,"7 days","2","Paris Saint-Germain"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","19/20","Hamstring injury",2019-10-24,2019-11-21,"28 days","6","Paris Saint-Germain"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","18/19","Knock",2019-04-15,2019-05-13,"28 days","6","Belgium"
"Thomas Meunier","https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","18/19","Knee injury",2019-03-18,2019-04-11,"24 days","5","Paris Saint-Germain"
