"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Mamadou Loum","https://www.transfermarkt.com/mamadou-loum/profil/spieler/364237","20/21","Corona virus",2020-11-29,2020-12-07,"8 days","2","FC Porto"
"Mamadou Loum","https://www.transfermarkt.com/mamadou-loum/profil/spieler/364237","19/20","Hamstring injury",2019-07-20,2019-08-28,"39 days","5","FC Porto"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","23/24","Knee injury",2024-02-19,2024-04-19,"60 days","11","Houston Dynamo FC"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","21/22","Muscle injury",2022-04-02,2022-04-29,"27 days","8","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","21/22","Corona virus",2021-12-30,2022-01-07,"8 days","2","Mexico"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","21/22","Muscle injury",2021-08-15,2021-09-11,"27 days","6","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","20/21","Corona virus",2021-02-08,2021-02-27,"19 days","5","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","20/21","Muscle injury",2020-12-13,2021-01-23,"41 days","8","Mexico"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","20/21","Hamstring injury",2020-11-13,2020-11-30,"17 days","5","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","19/20","Adductor pain",2020-02-01,2020-03-07,"35 days","7","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","23/24","Knee injury",2024-02-19,2024-04-19,"60 days","11","Mexico"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","21/22","Muscle injury",2022-04-02,2022-04-29,"27 days","8","Atlético de Madrid"
"Héctor Herrera","https://www.transfermarkt.com/hector-herrera/profil/spieler/122043","21/22","Corona virus",2021-12-30,2022-01-07,"8 days","2","FC Porto"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","23/24","Shoulder injury",2024-04-26,2024-06-30,"65 days","6","Sevilla FC"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","21/22","Leg injury",2021-07-24,2021-09-13,"51 days","5","Sevilla FC"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","19/20","Foot bruise",2020-01-31,2020-02-21,"21 days","4","Spain U19"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","23/24","Shoulder injury",2024-04-26,2024-06-30,"65 days","6","FC Porto"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","21/22","Leg injury",2021-07-24,2021-09-13,"51 days","5","Spain U21"
"Óliver Torres","https://www.transfermarkt.com/oliver-torres/profil/spieler/214775","19/20","Foot bruise",2020-01-31,2020-02-21,"21 days","4","Atlético de Madrid"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","23/24","Chest injury",2023-12-15,2024-02-13,"60 days","12","Galatasaray"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","23/24","unknown injury",2023-08-29,2023-09-12,"14 days","2","Galatasaray"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","22/23","Fitness",2022-12-19,2022-12-23,"4 days","1","Galatasaray"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","22/23","Torn lateral ankle ligament",2022-11-26,2022-12-19,"23 days",NA,"AS Roma"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","21/22","Heel problems",2022-02-25,2022-03-05,"8 days","2","FC Porto"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","20/21","Corona virus",2021-01-17,2021-01-27,"10 days","2","FC Porto"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","19/20","Muscle injury",2020-07-10,2020-07-22,"12 days","2","FC Porto"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","19/20","Muscle injury",2019-11-01,2019-11-21,"20 days","5","Portugal"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","19/20","Injury to the ankle",2019-08-14,2019-10-19,"66 days","14","FC Porto"
"Sérgio Oliveira","https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465","23/24","Chest injury",2023-12-15,2024-02-13,"60 days","12","FC Paços de Ferreira"
"Bruno Costa","https://www.transfermarkt.com/bruno-costa/profil/spieler/344519","18/19","unknown injury",2019-01-01,2019-01-07,"6 days","2","FC Porto"
"Bruno Costa","https://www.transfermarkt.com/bruno-costa/profil/spieler/344519","18/19","unknown injury",2018-08-01,2018-09-04,"34 days","5","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","23/24","unknown injury",2024-02-17,2024-02-21,"4 days","2","Al-Nassr FC"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","Muscle fatigue",2023-01-28,2023-02-21,"24 days","6","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","muscular problems",2022-11-25,2022-12-04,"9 days","3","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","Bruised ribs",2022-09-15,2022-09-29,"14 days","3","Portugal"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","Bruised ribs",2022-09-05,2022-09-12,"7 days","2","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","20/21","muscular problems",2021-04-15,2021-04-19,"4 days","1","Portugal"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","20/21","Muscle injury",2021-01-28,2021-02-15,"18 days","6","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","20/21","Corona virus",2021-01-14,2021-01-21,"7 days","2","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","20/21","muscular problems",2020-10-19,2020-10-26,"7 days","2","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","18/19","Hamstring strain",2018-12-17,2019-01-28,"42 days","10","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","18/19","minor knock",2018-10-15,2018-10-25,"10 days","2","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","17/18","Muscle injury",2018-05-07,2018-05-21,"14 days","1","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","17/18","Muscle injury",2017-12-04,2018-02-01,"59 days","12","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","17/18","Muscle injury",2017-10-30,2017-11-27,"28 days","7","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","17/18","Muscle injury",2017-09-18,2017-09-25,"7 days","1","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","23/24","unknown injury",2024-02-17,2024-02-21,"4 days","2","FC Porto"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","Muscle fatigue",2023-01-28,2023-02-21,"24 days","6","Portugal"
"Otávio","https://www.transfermarkt.com/otavio/profil/spieler/231289","22/23","muscular problems",2022-11-25,2022-12-04,"9 days","3","FC Porto"
"Yacine Brahimi","https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517","18/19","Tendon irritation",2019-05-09,2019-05-16,"7 days","1","FC Porto"
"Yacine Brahimi","https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517","18/19","Ankle injury",2019-02-13,2019-02-19,"6 days","1","FC Porto"
"Yacine Brahimi","https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517","18/19","muscular problems",2019-01-13,2019-01-17,"4 days","1","FC Porto"
"Yacine Brahimi","https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517","17/18","Muscle injury",2018-01-12,2018-01-15,"3 days",NA,"Algeria"
"Yacine Brahimi","https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517","17/18","Hamstring injury",2017-10-02,2017-10-10,"8 days","1","Algeria"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","21/22","Cruciate ligament tear",2021-08-12,2022-03-18,"218 days","26","Al-Fayha FC"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","20/21","unknown injury",2021-01-20,2021-01-28,"8 days","2","FC Porto"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","20/21","unknown injury",2020-10-17,2020-10-27,"10 days","2","Caykur Rizespor"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","19/20","Knee medial ligament tear",2020-05-15,2020-06-16,"32 days","1","Caykur Rizespor"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","19/20","Calf injury",2020-01-13,2020-02-07,"25 days","6","Sivasspor"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","18/19","Knee injury",2018-08-01,2018-08-14,"13 days","1","Sivasspor"
"Fernando Andrade","https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537","21/22","Cruciate ligament tear",2021-08-12,2022-03-18,"218 days","26","CD Santa Clara"
"Hernâni","https://www.transfermarkt.com/hernani/profil/spieler/172142","21/22","Torn muscle fiber",2022-04-16,2022-05-25,"39 days","5","UD Las Palmas"
"Hernâni","https://www.transfermarkt.com/hernani/profil/spieler/172142","19/20","Knee injury",2020-02-07,2020-05-07,"90 days","5","Levante UD"
"Hernâni","https://www.transfermarkt.com/hernani/profil/spieler/172142","18/19","Adductor injury",2018-10-04,2018-10-22,"18 days","2","FC Porto"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","23/24","Collateral ligament injury",2023-12-03,2024-01-14,"42 days","2","CF Monterrey"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","23/24","Adductor injury",2023-10-11,2023-10-25,"14 days","1","CF Monterrey"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","22/23","Fever",2023-05-03,2023-05-12,"9 days","2","Sevilla FC"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","22/23","Ankle injury",2022-12-23,2023-02-01,"40 days","8","Sevilla FC"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","22/23","Broken fibula",2022-08-18,2022-11-30,"104 days","28","Sevilla FC"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","20/21","Muscle injury",2021-05-03,2021-05-31,"28 days","5","Mexico"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","17/18","Injury to the ankle",2018-03-26,2018-04-12,"17 days","3","FC Porto"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","17/18","Broken finger",2018-02-22,2018-03-01,"7 days","1","Mexico"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","23/24","Collateral ligament injury",2023-12-03,2024-01-14,"42 days","2","Twente Enschede FC"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","23/24","Adductor injury",2023-10-11,2023-10-25,"14 days","1","Mexico"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","22/23","Fever",2023-05-03,2023-05-12,"9 days","2","Twente Enschede FC"
"Jesús Corona","https://www.transfermarkt.com/jesus-corona/profil/spieler/125165","22/23","Ankle injury",2022-12-23,2023-02-01,"40 days","8","Mexico"
"Moussa Marega","https://www.transfermarkt.com/moussa-marega/profil/spieler/283130","18/19","Hamstring strain",2019-02-04,2019-02-25,"21 days","4","FC Porto"
"Moussa Marega","https://www.transfermarkt.com/moussa-marega/profil/spieler/283130","17/18","Hamstring injury",2018-03-02,2018-04-14,"43 days","7","FC Porto"
"Moussa Marega","https://www.transfermarkt.com/moussa-marega/profil/spieler/283130","17/18","Hamstring strain",2017-11-02,2017-11-22,"20 days","4","Mali"
"Moussa Marega","https://www.transfermarkt.com/moussa-marega/profil/spieler/283130","18/19","Hamstring strain",2019-02-04,2019-02-25,"21 days","4","FC Porto"
"Moussa Marega","https://www.transfermarkt.com/moussa-marega/profil/spieler/283130","17/18","Hamstring injury",2018-03-02,2018-04-14,"43 days","7","Mali"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring injury",2024-01-27,2024-02-14,"18 days","4","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring injury",2024-01-13,2024-01-25,"12 days","4","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring strain",2023-11-09,2023-11-18,"9 days","2","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Fitness",2023-11-04,2023-11-06,"2 days","1","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Abdominal problems",2023-10-28,2023-11-04,"7 days","1","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","20/21","Hamstring injury",2021-04-20,2021-05-19,"29 days","8","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","20/21","Hamstring strain",2021-03-30,2021-04-17,"18 days","4","Besiktas JK"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","19/20","Knee injury",2020-01-28,2020-02-14,"17 days","5","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","19/20","Muscle injury",2019-12-03,2019-12-11,"8 days","2","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","18/19","Muscle injury",2019-05-22,2019-05-31,"9 days","1","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","18/19","Cruciate ligament tear",2018-09-29,2019-04-15,"198 days","46","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","18/19","Knee bruise",2018-09-07,2018-09-14,"7 days","2","Cameroon"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","17/18","Muscle injury",2018-02-05,2018-02-28,"23 days","6","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring injury",2024-01-27,2024-02-14,"18 days","4","FC Porto"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring injury",2024-01-13,2024-01-25,"12 days","4","Valenciennes FC"
"Vincent Aboubakar","https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487","23/24","Hamstring strain",2023-11-09,2023-11-18,"9 days","2","Cameroon U20"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","23/24","Knee problems",2023-08-07,2023-08-28,"21 days","5","Botafogo de Futebol e Regatas"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","21/22","Arm injury",2021-07-02,2021-08-25,"54 days","5","Olympiacos Piraeus"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","18/19","Ill",2019-01-26,2019-01-27,"1 days","1","FC Porto"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","18/19","Adductor injury",2018-08-05,2018-09-26,"52 days","7","FC Porto"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","17/18","Hamstring strain",2018-02-26,2018-03-15,"17 days","3","FC Porto"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","17/18","Knock",2017-10-12,2017-11-22,"41 days","9","FC Porto"
"Tiquinho Soares","https://www.transfermarkt.com/tiquinho-soares/profil/spieler/103381","17/18","Leg injury",2017-08-09,2017-08-28,"19 days","4","FC Porto"
"Adrián López","https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","20/21","Muscle injury",2021-01-02,2021-01-30,"28 days","8","CA Osasuna"
"Adrián López","https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","17/18","Foot injury",2018-04-21,2018-05-12,"21 days","3","Deportivo de La Coruña"
"Adrián López","https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","17/18","Muscle injury",2017-10-24,2017-11-24,"31 days","4","Deportivo de La Coruña"
"Adrián López","https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","17/18","Muscle injury",2017-09-17,2017-10-17,"30 days","4","Deportivo de La Coruña"
"Adrián López","https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","20/21","Muscle injury",2021-01-02,2021-01-30,"28 days","8","Spain"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","23/24","Broken nose bone",2024-01-03,2024-03-03,"60 days","9","Rio Ave FC"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","22/23","ankle sprain",2022-08-16,2022-11-08,"84 days","11","Rio Ave FC"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","20/21","Cruciate ligament tear",2021-01-17,2021-12-01,"318 days","40","Rio Ave FC"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","20/21","minor knock",2020-11-18,2020-11-27,"9 days","1","Rio Ave FC"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","18/19","unknown injury",2019-01-12,2019-01-13,"1 days","1","FC Porto"
"André Pereira","https://www.transfermarkt.com/andre-pereira/profil/spieler/358177","18/19","Muscle injury",2018-08-28,2018-09-17,"20 days","2","FC Porto"
"Marius Mouandilmadji","https://www.transfermarkt.com/marius-mouandilmadji/profil/spieler/598399","22/23","Ankle injury",2022-10-30,2023-01-31,"93 days","11","RFC Seraing"
"Marius Mouandilmadji","https://www.transfermarkt.com/marius-mouandilmadji/profil/spieler/598399","18/19","Adductor injury",2019-04-01,2019-04-21,"20 days","3","FC Porto B"
"Marius Mouandilmadji","https://www.transfermarkt.com/marius-mouandilmadji/profil/spieler/598399","18/19","unknown injury",2019-01-10,2019-02-13,"34 days","5","FC Porto B"
"Renan Ribeiro","https://www.transfermarkt.com/renan-ribeiro/profil/spieler/95142","20/21","Corona virus",2020-09-18,2020-10-02,"14 days","3","Sporting CP"
"Renan Ribeiro","https://www.transfermarkt.com/renan-ribeiro/profil/spieler/95142","19/20","Adductor pain",2020-01-27,2020-01-31,"4 days","1","Sporting CP"
"Renan Ribeiro","https://www.transfermarkt.com/renan-ribeiro/profil/spieler/95142","19/20","unknown injury",2019-12-19,2020-01-20,"32 days","4","Sporting CP"
"Renan Ribeiro","https://www.transfermarkt.com/renan-ribeiro/profil/spieler/95142","18/19","Muscle injury",2018-12-26,2019-01-01,"6 days","1","Sporting CP"
"Emiliano Viviano","https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316","20/21","unknown injury",2021-01-24,2021-02-07,"14 days","4","Fatih Karagümrük"
"Emiliano Viviano","https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316","18/19","unknown injury",2018-08-12,2018-08-17,"5 days","1","Sporting CP"
"Emiliano Viviano","https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316","17/18","Knee problems",2018-05-06,2018-05-21,"15 days","3","UC Sampdoria"
"Emiliano Viviano","https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316","20/21","unknown injury",2021-01-24,2021-02-07,"14 days","4","Inter Milan"
"Emiliano Viviano","https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316","18/19","unknown injury",2018-08-12,2018-08-17,"5 days","1","US Palermo"
"Romain Salin","https://www.transfermarkt.com/romain-salin/profil/spieler/23974","21/22","Calf injury",2021-12-19,2022-04-01,"103 days","14","Stade Rennais FC"
"Romain Salin","https://www.transfermarkt.com/romain-salin/profil/spieler/23974","19/20","Calf injury",2019-10-22,2019-11-06,"15 days","2","Stade Rennais FC"
"Luís Maximiano","https://www.transfermarkt.com/luis-maximiano/profil/spieler/367464","20/21","Corona virus",2020-09-16,2020-09-30,"14 days","2","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","Stomach flu",2024-03-28,2024-03-31,"3 days","1","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","Rest",2024-02-14,2024-02-16,"2 days","1","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","unknown injury",2023-12-17,2024-01-06,"20 days","4","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","22/23","unknown injury",2022-10-13,2022-10-27,"14 days","3","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","22/23","Knock",2022-09-15,2022-10-06,"21 days","5","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","21/22","Knee problems",2022-04-28,2022-05-05,"7 days","1","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","21/22","Corona virus",2022-01-31,2022-02-07,"7 days","3","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","21/22","Corona virus",2021-11-29,2021-12-13,"14 days","3","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","21/22","Knee injury",2021-11-08,2021-11-22,"14 days","3","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","21/22","Knee problems",2021-08-26,2021-09-13,"18 days","5","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","20/21","Adductor injury",2020-11-05,2020-11-19,"14 days","3","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","19/20","muscular problems",2020-07-23,2020-07-30,"7 days","1","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","19/20","Thigh problems",2019-11-18,2019-12-02,"14 days","2","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","18/19","Muscle injury",2018-11-12,2018-11-22,"10 days","2","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","Stomach flu",2024-03-28,2024-03-31,"3 days","1","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","Rest",2024-02-14,2024-02-16,"2 days","1","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","23/24","unknown injury",2023-12-17,2024-01-06,"20 days","4","Sporting CP"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","22/23","unknown injury",2022-10-13,2022-10-27,"14 days","3","Uruguay"
"Sebastián Coates","https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427","22/23","Knock",2022-09-15,2022-10-06,"21 days","5","Uruguay"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","23/24","Meniscus injury",2024-04-23,2024-07-23,"91 days","6","Sevilla FC"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","23/24","Meniscus tear",2024-01-05,2024-02-22,"48 days","9","Sevilla FC"
"Nemanja Gudelj","https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294","23/24","Meniscus injury",2024-04-23,2024-07-23,"91 days","6","Serbia"
"Tiago Ilori","https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859","21/22","unknown injury",2021-11-06,2021-12-14,"38 days","3","Boavista FC"
"Tiago Ilori","https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859","21/22","unknown injury",2021-10-22,2021-11-01,"10 days","2","Boavista FC"
"Tiago Ilori","https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859","21/22","unknown injury",2021-09-01,2021-09-24,"23 days","3","Boavista FC"
"Tiago Ilori","https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859","20/21","Calf injury",2021-02-12,2021-03-19,"35 days","7","FC Lorient"
"Tiago Ilori","https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859","18/19","Torn lateral knee ligament",2019-03-13,2019-04-01,"19 days","2","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","18/19","Foot bruise",2019-02-07,2019-02-11,"4 days","1","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","18/19","Broken nose bone",2019-01-28,2019-02-01,"4 days","1","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","17/18","Muscle injury",2018-04-16,2018-06-01,"46 days","6","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","17/18","Muscle injury",2018-03-01,2018-03-15,"14 days","4","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","17/18","influenza",2017-11-13,2017-11-16,"3 days","1","Sporting CP"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","18/19","Foot bruise",2019-02-07,2019-02-11,"4 days","1","SC Braga"
"André Pinto","https://www.transfermarkt.com/andre-pinto/profil/spieler/58923","18/19","Broken nose bone",2019-01-28,2019-02-01,"4 days","1","Portugal U17"
"Marcelo","https://www.transfermarkt.com/marcelo/profil/spieler/190185","18/19","Hamstring injury",2019-04-26,2019-05-15,"19 days","4","Chicago Fire"
"Marcelo","https://www.transfermarkt.com/marcelo/profil/spieler/190185","17/18","concussion",2018-02-24,2018-03-08,"12 days","1","Rio Ave FC"
"Tiago Djaló","https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465","23/24","Fitness",2023-12-29,2024-02-04,"37 days","4","LOSC Lille"
"Tiago Djaló","https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465","22/23","Cruciate ligament tear",2023-03-05,2023-12-29,"299 days","37","Juventus FC"
"Tiago Djaló","https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465","21/22","unknown injury",2021-11-09,2021-11-18,"9 days","4","LOSC Lille"
"Tiago Djaló","https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465","23/24","Fitness",2023-12-29,2024-02-04,"37 days","4","Portugal"
"Marcos Acuña","https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410","23/24","Hip injury",2024-02-18,2024-03-10,"21 days","2","Sevilla FC"
"Marcos Acuña","https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410","23/24","Hip injury",2024-01-10,2024-01-22,"12 days","3","Sevilla FC"
"Marcos Acuña","https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410","23/24","Hip bruise",2023-12-04,2024-01-06,"33 days","7","Sevilla FC"
