"player_age","Overall","Wage","Skill Moves","Contract Valid Until","in_squad","expenditure_euros_seller","income_euros_seller","avg_age_in_seller","expenditure_euros_buyer","income_euros_buyer","avg_age_in_buyer","appearances_2022","goals_2022","proyecto_vendedor","transfer_logaritmo","fisico","esfuerzo","balance_buyer","balance_seller","Preferred Foot","is_loan","window","player_position","league_buyer","same_league","valor_league_seller","nacionalidad","salud"
21.0,68.0,11000.0,2.0,2026.0,23.0,9.605E7,2.095E7,23.781851000984613,1.3105E8,8.282E7,24.9,34.0,2.0,3.0,16.368854369305502,5.0,5.0,-4.823E7,-7.51E7,1.0,2.0,1.0,4.0,9.0,1.0,3.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,36.0,9.605E7,6.163E7,25.3,1.3105E8,8.282E7,24.9,27.0,0.0,1.0,16.300417207752275,3.0,4.0,-4.823E7,-3.442E7,1.0,2.0,1.0,4.0,9.0,1.0,3.0,3.0,3.0
25.0,76.0,27000.0,3.0,2025.0,36.0,9.605E7,3.35E7,22.8,1.3105E8,8.282E7,24.9,34.0,3.0,3.0,16.11809565095832,1.0,8.0,-4.823E7,-6.255E7,1.0,2.0,1.0,8.0,9.0,1.0,3.0,3.0,3.0
29.0,77.0,56000.0,1.0,2025.0,1.0,2.3494E8,6.79E7,24.8,1.3105E8,8.282E7,24.9,7.0,0.0,3.0,15.913528485217045,4.0,4.0,-4.823E7,-1.6704E8,1.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,3.0
29.0,81.0,15000.0,1.0,2025.0,24.0,9.7E7,1.0833E8,24.0,1.3105E8,8.282E7,24.9,54.0,0.0,3.0,15.404745763080856,4.0,4.0,-4.823E7,1.133E7,1.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,3.0
22.0,77.0,72000.0,4.0,2025.0,34.0,4.678E8,2.695E8,21.4,1.3105E8,8.282E7,24.9,0.0,0.0,2.0,15.068273526459642,3.0,7.0,-4.823E7,-1.983E8,1.0,2.0,1.0,3.0,9.0,1.0,3.0,3.0,3.0
23.0,73.0,42000.0,3.0,2024.0,17.0,2.3494E8,6.79E7,24.8,1.3105E8,8.282E7,24.9,27.99624530663329,4.078848560700876,3.0,13.955272500339431,1.0,7.0,-4.823E7,-1.6704E8,2.0,1.0,1.0,12.0,9.0,1.0,3.0,3.0,3.0
31.0,69.0,0.0,1.0,2025.0,15.0,9.605E7,4.45E7,21.5,1.3105E8,8.282E7,24.9,34.0,0.0,3.0,15.89495209964411,3.0,4.0,-4.823E7,-5.155E7,1.0,2.0,2.0,1.0,9.0,1.0,3.0,3.0,3.0
21.0,77.0,24000.0,4.0,2025.0,13.0,9.605E7,1.13E8,23.781851000984613,1.3105E8,8.282E7,24.9,30.0,7.0,3.0,13.815510557964274,5.0,4.0,-4.823E7,1.695E7,1.0,1.0,2.0,10.0,9.0,1.0,3.0,3.0,3.0
24.0,76.0,29000.0,3.0,2027.0,6.0,1.0167E8,2.79E7,23.781851000984613,1.2729E8,1500000.0,24.7,26.0,0.0,3.0,17.107636844572067,3.0,8.0,-1.2579E8,-7.377E7,1.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,2.0
19.0,67.0,4000.0,3.0,2025.0,28.0,1.0167E8,2.3E7,23.781851000984613,1.2729E8,1500000.0,24.7,49.0,2.0,3.0,16.951004773893423,3.0,7.0,-1.2579E8,-7.867E7,1.0,2.0,1.0,8.0,9.0,1.0,3.0,3.0,3.0
19.0,68.0,1000.0,3.0,2026.0,35.0,1.0167E8,6.19E7,20.7,1.2729E8,1500000.0,24.7,52.0,5.0,2.0,16.69863388713561,3.0,8.0,-1.2579E8,-3.977E7,2.0,2.0,1.0,12.0,9.0,1.0,3.0,2.0,3.0
24.0,78.0,52000.0,4.0,2026.0,13.0,1.0167E8,1.0746E8,23.3,1.2729E8,1500000.0,24.7,27.99624530663329,4.078848560700876,3.0,16.523560759066484,1.0,7.0,-1.2579E8,5790000.0,2.0,2.0,1.0,13.0,9.0,1.0,3.0,3.0,3.0
24.0,76.0,50000.0,4.0,2024.0,43.0,1.0167E8,8.295E7,25.1,1.2729E8,1500000.0,24.7,29.0,8.0,1.0,16.195056692094447,3.0,7.0,-1.2579E8,-1.872E7,1.0,2.0,1.0,3.0,9.0,1.0,3.0,3.0,3.0
23.0,74.0,29000.0,3.0,2025.0,28.0,1.0167E8,2.095E7,23.781851000984613,1.2729E8,1500000.0,24.7,48.0,1.0,3.0,15.907374619642669,3.0,7.0,-1.2579E8,-8.072E7,1.0,2.0,1.0,2.0,9.0,1.0,3.0,3.0,3.0
25.0,79.0,21000.0,3.0,2026.0,38.0,4.05E7,3.459E7,23.3,4.05E7,8.28E7,24.7,34.0,10.0,3.0,17.034386382832476,4.0,7.0,4.23E7,-5910000.0,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0
19.0,69.0,0.0,1.0,2025.0,42.0,5.995E7,1.235E8,22.0,4.05E7,8.28E7,24.7,22.0,3.0,3.0,16.34123920227253,3.0,4.0,4.23E7,6.355E7,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0
26.0,82.0,43000.0,4.0,2026.0,35.0,4.05E7,1.119E8,23.781851000984613,4.05E7,8.28E7,24.7,12.0,2.0,3.0,14.914122846632385,3.0,7.0,4.23E7,7.14E7,1.0,1.0,1.0,3.0,9.0,1.0,3.0,3.0,3.0
24.0,81.0,60000.0,4.0,2026.0,36.0,9.4E7,1.031E8,24.2,9.4E7,1.692E8,23.2,36.0,0.0,3.0,17.72753356339242,1.0,4.0,7.52E7,9100000.0,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0
25.0,75.0,21000.0,3.0,2025.0,25.0,9.4E7,4.45E7,21.5,9.4E7,1.692E8,23.2,30.0,2.0,3.0,16.523560759066484,3.0,4.0,7.52E7,-4.95E7,1.0,2.0,1.0,8.0,9.0,1.0,3.0,3.0,3.0
24.0,69.0,9000.0,2.0,2025.0,36.0,9.4E7,1.79E7,23.4,9.4E7,1.692E8,23.2,36.0,0.0,3.0,16.300417207752275,4.0,5.0,7.52E7,-7.61E7,1.0,2.0,1.0,4.0,9.0,1.0,3.0,3.0,3.0
21.0,76.0,66000.0,4.0,2025.0,36.0,9.4E7,3.0E7,23.0,9.4E7,1.692E8,23.2,11.0,1.0,3.0,16.213405830762646,1.0,3.0,7.52E7,-6.4E7,2.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,3.0
18.0,69.0,0.0,1.0,2025.0,5.0,9.4E7,8700000.0,23.781851000984613,9.4E7,1.692E8,23.2,30.0,3.0,3.0,15.60727002719233,3.0,4.0,7.52E7,-8.53E7,1.0,2.0,1.0,3.0,9.0,1.0,3.0,3.0,3.0
27.0,75.0,36000.0,4.0,2025.0,2.0,6.847E7,8.28E7,24.7,6.847E7,5.32E7,25.4,41.0,2.0,3.0,17.06200154986545,5.0,7.0,-1.527E7,1.433E7,1.0,2.0,1.0,10.0,9.0,1.0,3.0,2.0,3.0
23.0,74.0,11000.0,2.0,2027.0,35.0,1.107E8,1.574E8,22.0,6.847E7,5.32E7,25.4,39.0,1.0,3.0,16.929025867174648,5.0,8.0,-1.527E7,4.67E7,2.0,2.0,1.0,4.0,9.0,1.0,3.0,2.0,3.0
27.0,78.0,69000.0,3.0,2025.0,41.0,6.847E7,1.043E8,23.781851000984613,6.847E7,5.32E7,25.4,42.0,2.0,3.0,16.38045991542581,4.0,7.0,-1.527E7,3.583E7,1.0,2.0,1.0,2.0,9.0,1.0,3.0,3.0,3.0
32.0,82.0,110000.0,3.0,2025.0,34.0,9.4E7,1.692E8,23.2,6.847E7,5.32E7,25.4,20.0,3.0,3.0,15.6718085483299,5.0,5.0,-1.527E7,7.52E7,1.0,2.0,1.0,9.0,9.0,1.0,3.0,2.0,2.0
24.0,69.0,0.0,1.0,2025.0,3.0,6.847E7,4870000.0,23.781851000984613,6.847E7,5.32E7,25.4,27.99624530663329,4.078848560700876,3.0,13.676248490630767,3.0,4.0,-1.527E7,-6.36E7,1.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,3.0
22.0,68.0,7000.0,3.0,2025.0,40.0,8.825E7,5.25E7,21.1,1.1105E8,3800000.0,23.0,52.0,22.0,2.0,16.73867213868343,5.0,4.0,-1.0725E8,-3.575E7,1.0,2.0,1.0,9.0,9.0,1.0,2.0,2.0,3.0
20.0,64.0,7000.0,1.0,2024.0,37.0,8.825E7,3.305E7,23.781851000984613,1.1105E8,3800000.0,23.0,52.0,0.0,3.0,16.666217059468007,4.0,4.0,-1.0725E8,-5.52E7,1.0,2.0,1.0,1.0,9.0,1.0,2.0,3.0,3.0
20.0,76.0,38000.0,3.0,2024.0,20.0,8.825E7,1.645E7,23.781851000984613,1.1105E8,3800000.0,23.0,34.0,1.0,3.0,16.615836035175654,1.0,4.0,-1.0725E8,-7.18E7,1.0,2.0,1.0,10.0,9.0,1.0,2.0,3.0,3.0
25.0,75.0,22000.0,3.0,2031.0,39.0,8.825E7,3.09E7,22.9,1.1105E8,3800000.0,23.0,43.0,7.0,3.0,16.44739939810092,5.0,4.0,-1.0725E8,-5.735E7,1.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,3.0
18.0,59.0,650.0,2.0,2025.0,36.0,8.825E7,1.8E7,23.781851000984613,1.1105E8,3800000.0,23.0,32.0,4.0,3.0,16.300417207752275,1.0,4.0,-1.0725E8,-7.025E7,1.0,2.0,1.0,3.0,9.0,1.0,2.0,3.0,3.0
22.0,70.0,13000.0,2.0,2031.0,6.0,8.825E7,4870000.0,23.781851000984613,1.1105E8,3800000.0,23.0,27.99624530663329,4.078848560700876,3.0,15.201804919084164,6.0,7.0,-1.0725E8,-8.338E7,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,1.0
24.0,69.0,0.0,1.0,2025.0,2.0,8.825E7,3.217E7,26.3,1.1105E8,3800000.0,23.0,25.0,1.0,1.0,14.914122846632385,3.0,4.0,-1.0725E8,-5.608E7,1.0,2.0,1.0,4.0,9.0,1.0,3.0,3.0,2.0
18.0,69.0,0.0,1.0,2025.0,16.0,8.825E7,3000000.0,23.781851000984613,1.1105E8,3800000.0,23.0,5.0,1.0,3.0,14.914122846632385,3.0,4.0,-1.0725E8,-8.525E7,1.0,2.0,1.0,3.0,9.0,1.0,3.0,3.0,3.0
21.0,70.0,30000.0,2.0,2027.0,2.0,1.115E8,3.255E7,23.0,6.695E7,3.09E7,22.9,7.0,0.0,3.0,16.88588637451403,3.0,6.0,-3.605E7,-7.895E7,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0
26.0,74.0,20000.0,3.0,2025.0,37.0,6.235E7,3.83E7,23.781851000984613,6.695E7,3.09E7,22.9,45.0,11.0,3.0,16.666217059468007,6.0,4.0,-3.605E7,-2.405E7,1.0,2.0,1.0,8.0,9.0,1.0,3.0,3.0,3.0
24.0,72.0,11000.0,2.0,2025.0,39.0,6.235E7,1.69E7,23.781851000984613,6.695E7,3.09E7,22.9,37.0,1.0,3.0,16.34123920227253,5.0,5.0,-3.605E7,-4.545E7,1.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,3.0
24.0,70.0,29000.0,2.0,2024.0,39.0,2.3494E8,6.79E7,24.8,6.695E7,3.09E7,22.9,0.0,0.0,3.0,15.573368475516649,4.0,2.0,-3.605E7,-1.6704E8,2.0,2.0,1.0,4.0,9.0,1.0,3.0,3.0,3.0
22.0,69.0,6000.0,4.0,2025.0,30.0,6.235E7,1.431E7,22.2,6.695E7,3.09E7,22.9,34.0,3.0,3.0,14.808762330974558,8.0,4.0,-3.605E7,-4.804E7,1.0,2.0,1.0,8.0,9.0,1.0,2.0,3.0,3.0
28.0,74.0,0.0,1.0,2025.0,15.0,6.235E7,1.031E8,24.2,6.695E7,3.09E7,22.9,13.0,0.0,3.0,14.73180128983843,5.0,4.0,-3.605E7,4.075E7,1.0,2.0,2.0,1.0,9.0,1.0,3.0,2.0,3.0
23.0,71.0,33000.0,3.0,2024.0,24.0,9.4E7,1.692E8,23.2,2.592E7,300000.0,24.8,48.0,0.0,3.0,15.58195221920804,1.0,7.0,-2.562E7,7.52E7,2.0,2.0,1.0,12.0,9.0,1.0,3.0,3.0,3.0
23.0,70.0,41000.0,4.0,2024.0,43.0,2.592E7,4700000.0,23.781851000984613,2.592E7,300000.0,24.8,41.0,4.0,3.0,15.363073066680286,4.0,8.0,-2.562E7,-2.122E7,2.0,2.0,1.0,7.0,9.0,1.0,3.0,3.0,3.0
25.0,71.0,3000.0,3.0,2025.0,15.0,2.592E7,3500000.0,23.781851000984613,2.592E7,300000.0,24.8,27.99624530663329,4.078848560700876,3.0,15.068273526459642,3.0,4.0,-2.562E7,-2.242E7,1.0,2.0,1.0,4.0,9.0,1.0,3.0,2.0,3.0
25.0,70.0,15000.0,3.0,2031.0,24.0,2.592E7,2900000.0,23.781851000984613,2.592E7,300000.0,24.8,27.99624530663329,4.078848560700876,3.0,14.880221294956703,1.0,8.0,-2.562E7,-2.302E7,1.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0
29.0,75.0,60000.0,3.0,2025.0,14.0,1.115E8,3.255E7,23.0,2.592E7,300000.0,24.8,0.0,0.0,3.0,14.880221294956703,3.0,2.0,-2.562E7,-7.895E7,2.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,3.0
30.0,73.0,27000.0,1.0,2025.0,40.0,2.592E7,2.63E7,23.781851000984613,2.592E7,300000.0,24.8,27.99624530663329,4.078848560700876,3.0,14.880221294956703,4.0,4.0,-2.562E7,380000.0,1.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,2.0
24.0,69.0,0.0,1.0,2025.0,20.0,2.592E7,2000000.0,22.1,2.592E7,300000.0,24.8,35.0,0.0,3.0,14.50865773852422,3.0,4.0,-2.562E7,-2.392E7,1.0,2.0,2.0,2.0,9.0,1.0,3.0,2.0,3.0
23.0,67.0,6000.0,2.0,2025.0,18.434199903116426,2.592E7,4170000.0,23.781851000984613,2.592E7,300000.0,24.8,27.99624530663329,4.078848560700876,3.0,13.972514306773938,5.0,4.0,-2.562E7,-2.175E7,1.0,2.0,2.0,4.0,9.0,1.0,3.0,3.0,3.0
30.0,89.0,240000.0,3.0,2025.0,47.0,2.721E8,1.207E8,23.6,1.875E8,1.7325E8,23.8,49.0,32.0,3.0,18.36938744956481,9.0,8.0,-1.425E7,-1.514E8,1.0,2.0,1.0,9.0,10.0,1.0,3.0,3.0,3.0
23.0,71.0,23000.0,3.0,2025.0,5.0,1.325E8,4.625E7,23.781851000984613,1.875E8,1.7325E8,23.8,33.0,1.0,3.0,17.216707939626428,1.0,4.0,-1.425E7,-8.625E7,1.0,2.0,2.0,2.0,10.0,1.0,3.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,18.0,1.325E8,1.045E7,24.6,1.875E8,1.7325E8,23.8,27.99624530663329,4.078848560700876,3.0,15.201804919084164,3.0,4.0,-1.425E7,-1.2205E8,1.0,1.0,2.0,3.0,10.0,1.0,3.0,3.0,3.0
29.0,80.0,90000.0,2.0,2025.0,12.0,2.721E8,1.207E8,23.6,1.875E8,1.7325E8,23.8,42.0,2.0,3.0,15.068273526459642,8.0,5.0,-1.425E7,-1.514E8,1.0,1.0,2.0,4.0,10.0,1.0,3.0,3.0,3.0
24.0,67.0,14000.0,3.0,2025.0,47.0,7.18E7,1.8334E8,23.781851000984613,8.18E7,6.92E7,23.8,0.0,0.0,3.0,16.963963918535928,1.0,6.0,-1.26E7,1.1154E8,1.0,2.0,1.0,7.0,10.0,1.0,3.0,2.0,3.0
22.0,66.0,4000.0,3.0,2026.0,36.0,7.18E7,3.555E7,23.781851000984613,8.18E7,6.92E7,23.8,51.0,17.0,3.0,16.835935444108635,5.0,4.0,-1.26E7,-3.625E7,1.0,2.0,1.0,9.0,10.0,1.0,3.0,2.0,3.0
30.0,79.0,80000.0,3.0,2025.0,49.0,2.3494E8,6.79E7,24.8,8.18E7,6.92E7,23.8,47.0,9.0,3.0,16.523560759066484,5.0,1.0,-1.26E7,-1.6704E8,2.0,2.0,1.0,5.0,10.0,1.0,3.0,2.0,3.0
20.0,80.0,100000.0,4.0,2025.0,13.0,7.18E7,7000000.0,23.781851000984613,8.18E7,6.92E7,23.8,8.0,0.0,3.0,15.761420707019589,9.0,4.0,-1.26E7,-6.48E7,1.0,2.0,1.0,2.0,10.0,1.0,3.0,3.0,3.0
23.0,69.0,0.0,1.0,2025.0,48.0,2.023E8,5.834E7,24.3,8.18E7,6.92E7,23.8,0.0,0.0,3.0,15.424948470398377,3.0,4.0,-1.26E7,-1.4396E8,1.0,2.0,1.0,1.0,10.0,1.0,3.0,3.0,3.0
31.0,81.0,36000.0,3.0,2026.0,18.0,7.18E7,7.0E7,25.6,8.18E7,6.92E7,23.8,43.0,15.0,1.0,13.815510557964274,4.0,7.0,-1.26E7,-1800000.0,1.0,1.0,2.0,9.0,10.0,1.0,3.0,3.0,3.0
23.0,75.0,28000.0,3.0,2027.0,44.0,1.78E8,6.754E7,23.1,1.78E8,2.437E8,22.5,42.0,21.0,3.0,17.466168799258014,3.0,6.0,6.57E7,-1.1046E8,1.0,2.0,1.0,9.0,10.0,1.0,3.0,3.0,3.0
20.0,76.0,25000.0,2.0,2025.0,44.0,1.78E8,1.0746E8,23.3,1.78E8,2.437E8,22.5,38.0,2.0,3.0,17.216707939626428,1.0,4.0,6.57E7,-7.054E7,2.0,2.0,1.0,4.0,10.0,1.0,3.0,3.0,3.0
23.0,78.0,32000.0,3.0,2031.0,43.0,1.78E8,3.75E7,23.8,1.78E8,2.437E8,22.5,36.0,7.0,3.0,17.054189010128656,1.0,4.0,6.57E7,-1.405E8,1.0,2.0,1.0,10.0,10.0,1.0,3.0,3.0,3.0
20.0,72.0,0.0,3.0,2026.0,43.0,1.78E8,7.48E7,23.781851000984613,1.78E8,2.437E8,22.5,41.0,18.0,3.0,16.99356438831222,4.0,4.0,6.57E7,-1.032E8,1.0,2.0,1.0,9.0,10.0,1.0,2.0,3.0,3.0
22.0,75.0,19000.0,2.0,2026.0,44.0,1.78E8,7.48E7,23.781851000984613,1.78E8,2.437E8,22.5,43.0,4.0,3.0,16.811242831518264,3.0,4.0,6.57E7,-1.032E8,1.0,2.0,1.0,8.0,10.0,1.0,2.0,3.0,3.0
18.0,69.0,0.0,1.0,2025.0,21.0,4.545E8,2.075E8,23.6,1.78E8,2.437E8,22.5,20.0,0.0,3.0,16.523560759066484,3.0,4.0,6.57E7,-2.47E8,1.0,2.0,1.0,4.0,10.0,1.0,3.0,3.0,3.0
28.0,74.0,22000.0,3.0,2025.0,36.0,1.78E8,1.49E8,21.9,1.78E8,2.437E8,22.5,34.0,0.0,3.0,13.815510557964274,3.0,4.0,6.57E7,-2.9E7,2.0,2.0,1.0,12.0,10.0,1.0,3.0,3.0,3.0
24.0,78.0,44000.0,4.0,2025.0,18.0,1.78E8,1.017E8,23.9,1.78E8,2.437E8,22.5,47.0,6.0,3.0,16.99356438831222,1.0,4.0,6.57E7,-7.63E7,1.0,2.0,2.0,10.0,10.0,1.0,3.0,3.0,3.0
22.0,68.0,12000.0,4.0,2025.0,29.0,7.47E7,7.21E7,23.0,6.55E7,1.1335E8,25.1,32.0,3.0,3.0,17.216707939626428,4.0,7.0,4.785E7,-2600000.0,1.0,2.0,1.0,8.0,10.0,1.0,3.0,3.0,3.0
29.0,80.0,67000.0,3.0,2025.0,40.0,1.875E8,1.7325E8,23.8,6.55E7,1.1335E8,25.1,18.0,3.0,3.0,16.759949537130716,3.0,8.0,4.785E7,-1.425E7,1.0,2.0,1.0,8.0,10.0,1.0,3.0,3.0,2.0
30.0,75.0,26000.0,3.0,2025.0,44.0,6.55E7,3.061E7,22.9,6.55E7,1.1335E8,25.1,30.0,16.0,3.0,16.61887093887081,5.0,7.0,4.785E7,-3.489E7,1.0,2.0,1.0,9.0,10.0,1.0,3.0,3.0,2.0
27.0,76.0,44000.0,3.0,2025.0,29.0,8.44E7,1.465E8,23.7,2.245E7,5.065E7,22.5,28.0,14.0,3.0,16.012735135300492,5.0,7.0,2.82E7,6.21E7,1.0,2.0,1.0,9.0,10.0,1.0,3.0,3.0,2.0
22.0,69.0,0.0,1.0,2025.0,33.0,4.405E7,3.75E7,23.8,2.245E7,5.065E7,22.5,21.0,1.0,3.0,15.5202586502027,3.0,4.0,2.82E7,-6550000.0,1.0,2.0,1.0,5.0,10.0,1.0,3.0,3.0,3.0
17.0,69.0,0.0,1.0,2025.0,18.0,1.865E7,3700000.0,23.781851000984613,2.245E7,5.065E7,22.5,27.99624530663329,4.078848560700876,3.0,13.997832114758229,3.0,4.0,2.82E7,-1.495E7,1.0,2.0,1.0,9.0,10.0,1.0,2.0,2.0,3.0
26.0,78.0,39000.0,1.0,2024.0,33.0,1.875E8,1.7325E8,23.8,2.245E7,5.065E7,22.5,27.99624530663329,4.078848560700876,3.0,13.815510557964274,5.0,4.0,2.82E7,-1.425E7,1.0,1.0,1.0,1.0,10.0,1.0,3.0,3.0,3.0
27.0,77.0,63000.0,3.0,2026.0,32.0,1.095E8,1.959E8,21.6,2.245E7,5.065E7,22.5,30.0,8.0,3.0,13.458835614025542,7.0,3.0,2.82E7,8.64E7,1.0,1.0,1.0,9.0,10.0,1.0,3.0,3.0,3.0
26.0,74.0,22000.0,3.0,2024.0,35.0,1.865E7,2.81E7,23.781851000984613,2.245E7,5.065E7,22.5,17.0,0.0,3.0,13.122363377404328,1.0,7.0,2.82E7,9450000.0,2.0,2.0,1.0,12.0,10.0,1.0,2.0,3.0,3.0
24.0,61.0,2000.0,2.0,2025.0,27.0,1.865E7,1830000.0,23.5,2.245E7,5.065E7,22.5,27.99624530663329,4.078848560700876,3.0,13.017002861746503,5.0,1.0,2.82E7,-1.682E7,2.0,2.0,1.0,4.0,10.0,1.0,2.0,2.0,3.0
22.0,73.0,20000.0,3.0,2025.0,37.0,3.875E7,7300000.0,24.0,2.245E7,5.065E7,22.5,25.0,1.0,3.0,12.206072645530174,3.0,4.0,2.82E7,-3.145E7,1.0,1.0,1.0,7.0,10.0,1.0,3.0,3.0,3.0
21.0,67.0,3000.0,2.0,2025.0,34.0,1.865E7,1830000.0,23.5,2.245E7,5.065E7,22.5,39.0,0.0,3.0,11.512925464970229,3.0,1.0,2.82E7,-1.682E7,1.0,1.0,1.0,4.0,10.0,1.0,2.0,2.0,3.0
20.0,68.0,5000.0,3.0,2025.0,37.0,8.315E7,1.42E7,22.5,8.345E7,1.49E8,21.9,41.0,8.0,3.0,16.11809565095832,3.0,5.0,6.555E7,-6.895E7,1.0,2.0,1.0,10.0,10.0,1.0,3.0,2.0,3.0
21.0,69.0,0.0,1.0,2025.0,45.0,8.315E7,4.185E7,22.3,8.345E7,1.49E8,21.9,50.0,0.0,3.0,16.012735135300492,3.0,4.0,6.555E7,-4.13E7,1.0,2.0,1.0,4.0,10.0,1.0,3.0,3.0,3.0
19.0,59.0,500.0,2.0,2026.0,39.0,8.315E7,1.0144E7,23.781851000984613,8.345E7,1.49E8,21.9,29.0,2.0,3.0,16.012735135300492,4.0,4.0,6.555E7,-7.3006E7,1.0,2.0,1.0,8.0,10.0,1.0,3.0,2.0,3.0
22.0,66.0,7000.0,3.0,2024.0,40.0,8.315E7,1.35E7,23.781851000984613,8.345E7,1.49E8,21.9,38.0,6.0,3.0,15.83041357850654,3.0,7.0,6.555E7,-6.965E7,2.0,2.0,1.0,12.0,10.0,1.0,2.0,3.0,3.0
22.0,71.0,29000.0,3.0,2024.0,43.0,4.545E8,2.075E8,23.6,8.345E7,1.49E8,21.9,29.0,3.0,3.0,15.687312734865866,3.0,4.0,6.555E7,-2.47E8,1.0,2.0,1.0,8.0,10.0,1.0,3.0,3.0,2.0
21.0,75.0,27000.0,3.0,2024.0,43.0,8.315E7,1.13E8,23.781851000984613,8.345E7,1.49E8,21.9,33.0,1.0,3.0,15.424948470398377,1.0,4.0,6.555E7,2.985E7,1.0,2.0,1.0,7.0,10.0,1.0,3.0,3.0,3.0
22.0,69.0,11000.0,2.0,2025.0,26.0,8.315E7,2.81E7,23.781851000984613,8.345E7,1.49E8,21.9,18.0,4.0,3.0,15.201804919084164,7.0,4.0,6.555E7,-5.505E7,1.0,2.0,1.0,9.0,10.0,1.0,2.0,3.0,3.0
29.0,77.0,18000.0,3.0,2025.0,40.0,8.315E7,5.472E7,22.3,8.345E7,1.49E8,21.9,15.0,0.0,3.0,14.50865773852422,3.0,7.0,6.555E7,-2.843E7,2.0,2.0,1.0,12.0,10.0,1.0,3.0,3.0,2.0
20.0,54.0,1000.0,2.0,2024.0,3.0,8.315E7,1600000.0,23.781851000984613,8.345E7,1.49E8,21.9,0.0,0.0,3.0,14.28551418721001,3.0,4.0,6.555E7,-8.155E7,1.0,2.0,1.0,1.0,10.0,1.0,3.0,3.0,3.0
19.0,75.0,41000.0,2.0,2027.0,37.0,8.315E7,6000000.0,23.781851000984613,8.345E7,1.49E8,21.9,27.99624530663329,4.078848560700876,3.0,13.815510557964274,5.0,5.0,6.555E7,-7.715E7,1.0,2.0,1.0,4.0,10.0,1.0,3.0,3.0,3.0
26.0,76.0,33000.0,2.0,2025.0,41.0,8.315E7,2.79E7,23.781851000984613,8.345E7,1.49E8,21.9,39.0,0.0,3.0,13.122363377404328,4.0,5.0,6.555E7,-5.525E7,1.0,1.0,1.0,4.0,10.0,1.0,3.0,3.0,3.0
18.0,62.0,500.0,3.0,2025.0,0.0,8.315E7,125000.0,23.781851000984613,8.345E7,1.49E8,21.9,27.99624530663329,4.078848560700876,3.0,10.819778284410283,3.0,4.0,6.555E7,-8.3025E7,1.0,2.0,1.0,8.0,10.0,1.0,2.0,3.0,3.0
20.0,56.0,900.0,2.0,2025.0,47.0,8.315E7,3.7E7,21.5,8.345E7,1.49E8,21.9,33.0,2.0,3.0,16.06680235657077,5.0,4.0,6.555E7,-4.615E7,1.0,2.0,2.0,4.0,10.0,1.0,2.0,2.0,3.0
18.0,60.0,500.0,2.0,2025.0,9.0,8.315E7,1.65E7,23.781851000984613,8.345E7,1.49E8,21.9,21.0,5.0,3.0,15.89495209964411,3.0,4.0,6.555E7,-6.665E7,1.0,2.0,2.0,3.0,10.0,1.0,2.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,15.0,4.545E8,2.075E8,23.6,8.345E7,1.49E8,21.9,27.99624530663329,4.078848560700876,3.0,15.068273526459642,3.0,4.0,6.555E7,-2.47E8,1.0,1.0,2.0,9.0,10.0,1.0,3.0,3.0,3.0
26.0,79.0,105000.0,3.0,2025.0,13.0,2.023E8,5.834E7,24.3,8.345E7,1.49E8,21.9,10.0,0.0,3.0,14.914122846632385,9.0,7.0,6.555E7,-1.4396E8,1.0,1.0,2.0,8.0,10.0,1.0,3.0,3.0,1.0
20.0,57.0,1000.0,2.0,2025.0,18.434199903116426,8.315E7,3000000.0,23.781851000984613,8.345E7,1.49E8,21.9,27.99624530663329,4.078848560700876,3.0,14.914122846632385,1.0,4.0,6.555E7,-8.015E7,2.0,2.0,2.0,12.0,10.0,1.0,2.0,3.0,3.0
25.0,80.0,47000.0,4.0,2026.0,35.0,8.44E7,1.465E8,23.7,7.47E7,7.21E7,23.0,42.0,3.0,3.0,17.034386382832476,1.0,7.0,-2600000.0,6.21E7,2.0,2.0,1.0,10.0,10.0,1.0,3.0,2.0,3.0
26.0,76.0,0.0,3.0,2025.0,34.0,7.81E7,1.5192E8,23.6,7.47E7,7.21E7,23.0,36.0,3.0,3.0,16.316946509703484,5.0,4.0,-2600000.0,7.382E7,1.0,2.0,1.0,2.0,10.0,1.0,3.0,2.0,3.0
